"player_id","team","player","position","pos_purity","minutes","passes_p90","passes_completed_p90","long_passes_p90","key_passes_p90","assists_p90","carries_p90","shots_p90","goals_p90","xg_p90","dribbles_p90","dribbles_completed_p90","pressures_p90","ball_recoveries_p90","interceptions_p90","clearances_p90","blocks_p90","duels_p90","tackles_p90","fouls_p90","dispossessed_p90","miscontrols_p90","ball_receipts_p90","pass_completion_pct","dribble_success_pct","avg_pass_length","mean_x","mean_y","sd_x","sd_y","f3_share","d3_share","position_group","purity6"
3207,"Gazélec Ajaccio","Pablo Jean Antoine Martínez","Left Back",0.639,2279.1,43.044,32.579,9.715,0.237,0.039,26.577,0.355,0,0.012,0.553,0.434,13.703,4.107,1.777,4.304,2.369,3.515,2.29,1.106,0.474,0.632,27.564,0.757,0.786,22.52,50.54,14.48,25.25,12.65,0.14,0.366,"FB",0.645
3210,"OGC Nice","Valère Germain","Right Center Forward",0.483,3185.7,31.104,22.742,2.712,1.074,0.17,25.341,1.865,0.396,0.291,1.61,0.678,12.883,2.514,0.424,1.271,1.215,4.944,0.904,0.565,1.158,2.514,54.355,0.731,0.421,15.41,76.32,42.62,23.11,22.95,0.461,0.071,"FW",0.905
3211,"Lille","Florent Balmont","Right Center Midfield",0.786,1979.9,61.093,50.866,9.819,0.682,0.045,52.866,1.364,0,0.034,1.364,0.682,18.273,6.091,0.818,0.5,1.227,2.318,1.727,1.909,1.364,1.273,60.275,0.833,0.5,19.67,60.9,49.82,20.81,19.37,0.186,0.159,"DM_CM",0.971
32119,"Hellas Verona","Leandro Greco","Center Defensive Midfield",0.297,1963.9,45.645,37.625,9.12,0.917,0,39.504,0.504,0.046,0.024,1.65,0.871,22.868,5.82,1.146,0.779,1.512,3.345,2.429,2.2,1.1,0.917,42.345,0.824,0.528,20.8,59.76,36.54,22.29,20.06,0.189,0.19,"DM_CM",0.961
3213,"Guingamp","Jimmy Briand","Right Center Forward",0.581,3056.4,31.243,21.761,2.68,1.09,0.236,29.182,1.914,0.206,0.234,2.091,0.618,16.137,4.682,0.236,0.559,1.472,5.212,0.677,1.237,3.445,3.239,57.48,0.697,0.296,14.83,75.39,37.3,23.74,22,0.444,0.081,"FW",0.922
3218,"Lille","Marcos Paulo Mesquita Lopes","Right Wing",0.765,548.5,39.052,28.387,6.399,1.969,0.164,41.677,3.282,0.328,0.145,3.774,2.625,23.792,3.61,0.656,0.164,1.805,6.071,2.954,1.477,4.102,3.446,54.64,0.727,0.696,17.94,72.27,48.3,25.21,24.09,0.384,0.118,"AM_W",0.992
3220,"Saint-Étienne","Franck Tabanou","Left Back",0.829,654.7,48.94,33.68,8.661,0.55,0,31.206,0.55,0,0.009,1.375,0.412,10.585,3.849,1.375,2.062,2.612,3.299,1.65,1.1,0.55,1.512,37.53,0.688,0.3,20.88,58.78,10.51,27.25,10.75,0.253,0.247,"FB",0.913
3229,"OGC Nice","Maxime Le Marchand","Left Center Back",0.953,2289.4,58.535,50.122,12.855,0.039,0,40.648,0.236,0.039,0.03,0.393,0.275,10.653,4.403,1.297,4.246,1.966,3.145,1.494,1.455,0.275,0.039,44.382,0.856,0.7,22.16,37.79,23.47,18.85,13.03,0.025,0.589,"CB",0.953
3230,"OGC Nice","Alassane Pléa","Left Center Forward",0.644,1430.3,33.099,24.1,2.643,0.629,0.252,36.56,2.957,0.378,0.424,3.587,1.573,17.43,3.461,0.252,0.189,1.259,4.531,1.259,2.014,3.461,3.398,57.577,0.728,0.439,14.91,77.63,39.04,22.91,23.84,0.484,0.065,"FW",0.842
3233,"Manchester City","Raheem Sterling","Left Wing",0.689,1988.1,40.924,32.911,1.992,1.494,0.091,46.311,2.309,0.272,0.29,3.757,2.173,14.079,5.478,1.268,0.317,1.403,2.897,1.539,1.222,2.852,3.124,57.855,0.804,0.578,14.04,80.19,24.17,23.58,20.08,0.565,0.074,"AM_W",0.862
3235,"Guingamp","Ludovic Blas","Right Midfield",0.465,673.4,29.938,19.914,6.014,0.668,0.267,30.339,1.47,0.134,0.121,3.742,1.871,25.928,6.148,1.604,0.535,2.807,4.811,2.673,2.272,2.807,2.005,36.62,0.665,0.5,20.34,64.39,45.23,26.27,25.64,0.292,0.18,"AM_W",0.73
3236,"Lyon","Sergi Darder Moll","Left Center Midfield",0.562,1518.5,58.201,47.414,8.949,1.245,0.059,49.607,1.837,0.119,0.162,1.719,0.889,20.21,3.912,0.593,0.178,1.008,3.438,2.43,1.304,0.889,1.422,62.883,0.815,0.517,19.29,67.23,40.43,20.53,21.18,0.274,0.087,"DM_CM",1
3237,"Manchester City","Sergio Leonel Agüero del Castillo","Center Forward",0.589,2422.9,27.488,22.696,1.82,0.892,0.074,35.289,4.383,0.892,0.656,4.123,2.377,10.327,4.643,0.334,0.037,0.817,2.006,0.817,0.817,4.16,3.232,60.846,0.826,0.577,14.03,84.91,39.44,20.41,20.82,0.653,0.029,"FW",1
3240,"Valencia","Mathew Ryan","Goalkeeper",1,752.4,33.375,21.412,24.642,0,0,16.986,0,0,0,0,0,0.12,4.546,0,0,0,0,0,0,0,0,12.919,0.642,0,47.82,10.93,40.53,7.56,9.62,0,0.99,"GK",1
3244,"Everton","John Stones","Right Center Back",0.925,2910,49.361,43.732,10.268,0.124,0,37.825,0.247,0,0.021,0.557,0.34,9.155,5.103,1.113,3.649,2.289,2.66,1.361,0.402,0.649,0.278,39.123,0.886,0.611,22.33,41.5,54.82,21.56,13.57,0.044,0.502,"CB",0.925
3245,"AS Monaco","Thomas Lemar","Left Wing",0.346,1864.7,45.804,33.448,9.846,1.207,0.145,42.956,1.738,0.241,0.119,3.475,2.172,26.642,6.323,0.724,0.531,2.124,4.199,1.882,0.772,3.041,1.496,52.03,0.73,0.625,20.31,70.53,35.04,24.69,24.6,0.363,0.112,"AM_W",0.796
3246,"AS Monaco","Guido Marcelo Carrillo","Center Forward",0.895,1683.9,27.9,18.172,1.71,0.374,0.053,17.424,2.565,0.214,0.342,0.855,0.534,17.584,2.298,0.16,1.55,1.497,5.665,0.481,1.924,1.176,2.726,59.648,0.651,0.625,14.66,80.69,38.99,21.75,19.62,0.527,0.03,"FW",0.991
3247,"AS Monaco","Fábio Henrique Tavares","Right Back",0.542,3190.6,48.856,38.983,8.914,0.592,0.113,34.949,0.79,0.169,0.154,1.241,0.677,16.501,5.106,1.157,2.51,2.2,4.598,2.99,2.172,0.621,0.762,36.924,0.798,0.545,20.6,58.6,58.92,24.85,17.48,0.193,0.234,"FB",0.569
3248,"Stade de Reims","Hamari Traoré","Right Back",0.666,3036.9,53.699,39.859,8.92,0.978,0.03,36.244,0.593,0.059,0.015,1.63,1.008,16.359,5.957,2.519,2.667,3.23,4.771,2.786,1.511,0.741,1.304,38.022,0.742,0.618,19.53,59.56,69.18,27.39,10.18,0.25,0.259,"FB",0.968
3250,"Rennes","Edson André Sitoe","Center Back",0.421,1350.7,39.115,32.984,9.862,0.067,0,28.32,0.333,0,0.023,0.466,0.333,6.464,4.931,1.732,4.998,1.466,2.266,1.199,0.6,0.4,0.067,27.254,0.843,0.714,24.23,35.81,41.52,17.3,17.37,0.018,0.599,"CB",1
32525,"Carpi","Fabrizio Poli","Left Back",0.363,885.1,32.641,22.574,7.016,0.203,0,16.371,0,0,0,0.203,0,14.236,1.932,1.119,3.457,2.542,3.051,1.83,2.237,0.203,0.407,19.422,0.692,0,21.92,51.78,28.91,26.71,22.77,0.156,0.342,"FB",0.579
3253,"Sevilla","Adil Rami","Right Center Back",0.955,2516.8,39.3,30.789,12.23,0.143,0.036,25.818,0.572,0,0.057,0.179,0.107,4.863,3.969,0.966,3.898,1.287,1.573,0.679,0.966,0.25,0.215,26.426,0.783,0.6,26.4,38.18,53.3,22.75,16.1,0.053,0.592,"CB",0.999
3254,"Newcastle United","Florian Thauvin","Left Wing",0.316,466.8,41.647,23.715,9.64,0.771,0,44.153,1.542,0,0.079,5.013,1.928,13.497,6.17,0.964,0.578,1.542,3.471,1.35,1.157,3.663,2.507,48.781,0.569,0.385,19.38,70.38,40.23,27.42,27.05,0.406,0.153,"AM_W",0.767
3254,"Olympique de Marseille","Florian Thauvin","Right Wing",0.582,594.8,42.974,27.539,9.836,1.967,0,44.335,1.664,0.303,0.243,5.75,2.572,17.401,3.783,0.303,0.757,1.967,2.572,1.513,1.059,3.178,3.632,54.322,0.641,0.447,21.11,78,48.83,23.59,26.22,0.481,0.069,"AM_W",0.917
3256,"Bordeaux","Nicolas Pallois","Left Center Back",0.893,1433.8,48.146,38.291,12.868,0.126,0.063,34.587,0.565,0.063,0.035,0.879,0.502,7.972,5.649,1.507,5.085,1.883,3.264,2.009,0.942,0.377,0.439,33.96,0.795,0.571,24.47,42.02,24.73,21.3,14.62,0.054,0.486,"CB",0.893
32608,"Carpi","Jerry Uche Mbakogu","Center Forward",0.621,1749.5,23.355,15.073,1.235,1.08,0.103,23.149,1.8,0.103,0.291,1.852,0.772,12.603,3.087,0.206,1.543,1.595,7.922,1.132,1.955,1.492,4.527,65.898,0.645,0.417,13.13,82.35,38.71,21.5,20.35,0.567,0.029,"FW",0.993
3261,"Marseille","Benjamin Mendy","Left Back",1,596.5,50.092,37.117,9.204,1.207,0,34.401,0.151,0,0.001,1.961,0.905,15.541,5.583,1.056,3.168,1.509,3.47,1.811,2.263,2.263,0.754,35.608,0.741,0.462,21.2,54.26,11.68,26.85,9.52,0.191,0.313,"FB",1
3261,"Olympique de Marseille","Benjamin Mendy","Left Back",0.989,1452.4,63.514,50.068,10.1,1.239,0.062,46.66,0.434,0.062,0.007,3.098,1.921,14.128,7.746,1.673,1.983,1.797,4.09,2.355,0.806,1.487,1.301,47.155,0.788,0.62,19.27,58.19,10.3,26.91,9.71,0.214,0.257,"FB",1
3262,"Swansea City","Łukasz Fabiański","Goalkeeper",1,3492.2,31.235,19.793,20.489,0.077,0.026,14.174,0.026,0,0.003,0,0,0.129,4.252,0,0.052,0.026,0,0,0.026,0.026,0,11.958,0.634,0,45.63,9.94,40.65,7.88,8.29,0.001,0.99,"GK",1
3263,"Watford","Craig Cathcart","Right Center Back",0.522,3186.1,29.66,21.157,11.017,0.085,0,17.768,0.169,0.028,0.016,0.141,0.113,4.887,2.655,0.65,6.13,1.384,3.135,1.412,0.339,0.198,0.113,19.66,0.713,0.8,27.66,40.45,43.16,19.66,20.15,0.031,0.497,"CB",0.939
3265,"Stoke City","José Luis Sanmartín Mato","Center Forward",0.925,1163.5,29.085,20.731,2.862,0.619,0.077,20.731,2.243,0.309,0.199,1.934,0.774,20.498,3.636,0.309,0.696,1.779,5.26,0.851,1.702,1.547,2.475,52.6,0.713,0.4,15.31,75.32,41.98,22.7,22.75,0.433,0.069,"FW",0.943
3267,"Manchester United","Luis Antonio Valencia Mosquera","Right Back",0.998,905.7,70.452,60.118,8.844,0.497,0.298,52.665,0.497,0,0.019,2.584,2.186,14.408,5.366,1.192,1.987,1.789,4.173,2.782,1.888,0.795,0.994,56.441,0.853,0.846,17.38,67.97,69.39,27.34,9.37,0.356,0.165,"FB",0.999
3270,"Leicester City","Danny Simpson","Right Back",1,2763.6,39.176,27.681,6.513,0.195,0,19.311,0.228,0,0.027,0.554,0.326,11.17,3.973,1.987,4.852,2.866,3.81,1.628,1.042,0.195,0.456,19.377,0.707,0.588,19.41,54.48,67.69,28.18,10.84,0.2,0.303,"FB",1
3272,"Southampton","Oriol Romeu Vidal","Left Defensive Midfield",0.359,1710.4,43.673,36.885,7.945,0.579,0,33.413,1.526,0.053,0.132,1.421,1,22.521,5.209,1.368,1.631,2.736,6.419,4.209,1.736,0.737,0.737,35.359,0.845,0.704,20.77,55.41,38.03,21.56,18.46,0.132,0.241,"DM_CM",0.968
3277,"Crystal Palace","Yohan Cabaye","Right Defensive Midfield",0.439,2773.5,46.501,36.052,12.071,1.558,0.032,33.521,2.239,0.162,0.214,1.266,0.617,22.098,6.522,2.888,0.681,1.947,4.024,3.31,1.59,1.428,0.584,35.63,0.775,0.487,22.26,59.08,41.17,25.01,21,0.212,0.239,"DM_CM",0.936
3278,"AFC Bournemouth","Benik Afobe","Center Forward",0.475,958.6,21.031,17.745,1.127,1.033,0,21.688,1.314,0.376,0.183,1.878,0.751,18.496,2.441,0.282,0.845,1.127,5.258,0.563,1.502,1.69,3.286,50.512,0.844,0.4,13.26,79.52,41.99,22.17,23.16,0.506,0.04,"FW",0.896
32807,"Inter Milan","Fredy Alejandro Guarín Vásquez","Right Center Midfield",0.578,1026.1,43.33,31.138,8.333,1.14,0.088,39.997,2.544,0.088,0.135,2.895,1.93,20.963,5.789,0.965,1.228,2.368,3.07,1.842,2.281,1.754,1.403,44.382,0.719,0.667,20.48,66.29,53.47,24.5,17.77,0.312,0.15,"DM_CM",0.923
3286,"Norwich City","Nathan Redmond","Right Midfield",0.544,2461.9,39.627,27.82,6.251,1.353,0.11,38.238,1.938,0.219,0.098,3.509,2.23,15.719,4.825,0.621,0.585,2.084,3.729,1.462,1.024,2.193,1.755,49.022,0.702,0.635,18.15,75.42,52.89,24.78,22.39,0.469,0.1,"AM_W",0.961
3288,"Watford","Miguel Ángel Britos Cabrera","Left Center Back",1,2170.9,32.005,21.931,11.774,0,0,18.49,0.29,0,0.027,0.332,0.29,7.089,3.026,1.119,7.379,1.451,2.943,1.244,0.871,0.249,0.124,21.185,0.685,0.875,27.76,37.53,26.78,20.09,14.64,0.031,0.572,"CB",1
3289,"Everton","Romelu Lukaku Menama","Center Forward",0.941,3299.5,30.332,21.931,1.882,1.173,0.164,28.559,3.164,0.491,0.495,2.4,1.255,8.319,2.646,0.082,0.136,0.927,4.855,0.464,0.955,2.591,3.328,61.837,0.723,0.523,14.15,82,43.24,19.96,19.03,0.542,0.02,"FW",1
3290,"Swansea City","Federico Fernández","Right Center Back",0.972,3018.5,52.029,43.919,11.211,0.239,0.03,38.463,0.507,0.03,0.051,0.149,0.119,9.303,3.399,1.461,6.619,1.908,4.353,2.027,1.163,0.179,0.209,40.58,0.844,0.8,22.55,41.06,55.23,19.66,12.94,0.031,0.482,"CB",1
3291,"Manchester City","Joe Hart","Goalkeeper",1,3241.4,23.545,13.938,16.16,0.056,0,9.718,0,0,0,0.028,0.028,0.111,3.998,0,0.028,0.056,0,0,0,0,0,8.58,0.592,1,48.07,9.53,40.26,7.05,9.42,0,0.993,"GK",1
3292,"Granada","Abdoulaye Doucouré","Left Defensive Midfield",0.629,1206.8,43.031,35.946,6.936,0.671,0.149,35.349,0.746,0,0.057,1.342,0.746,21.329,7.532,1.715,1.119,2.014,3.953,1.864,1.492,1.119,0.746,36.02,0.835,0.556,18.99,56.37,37.17,21.75,20.02,0.142,0.217,"DM_CM",0.996
3292,"Rennes","Abdoulaye Doucouré","Center Attacking Midfield",0.555,999.1,51.976,44.589,5.585,1.621,0.18,46.481,1.802,0.18,0.17,1.892,1.081,27.294,4.864,0.721,0.54,1.802,4.144,2.162,0.811,2.522,1.892,60.894,0.858,0.571,17.32,66.17,38.79,22.45,20.66,0.3,0.136,"AM_W",0.639
3293,"Manchester United","Jesse Lingard","Right Wing",0.24,1701.4,40.785,33.591,2.909,0.741,0.053,37.188,1.64,0.212,0.169,1.851,0.635,20.895,4.496,1.058,0.688,1.799,4.02,2.063,1.428,1.746,2.169,51.841,0.824,0.343,15.1,74.09,47.54,25.32,25.02,0.459,0.111,"AM_W",0.686
3294,"Manchester United","Juan Manuel Mata García","Right Wing",0.494,3060.8,56.279,48.046,8.704,1.353,0.147,48.399,1.705,0.176,0.173,1.794,1.176,11.644,4.675,0.676,0.5,1,1.735,0.912,0.794,1.5,1.147,59.955,0.854,0.656,18.34,73.8,50.52,23.8,21.32,0.424,0.086,"AM_W",0.89
3295,"Paris Saint-Germain","Thiago Emiliano da Silva","Right Center Back",0.779,2706.1,82.048,77.159,15.897,0.233,0,62.293,0.532,0.033,0.071,0.2,0.1,6.652,4.191,1.563,4.656,2.095,2.794,1.763,0.798,0.1,0.166,68.445,0.94,0.5,21.31,41.68,48.12,16.71,16.54,0.016,0.453,"CB",1
3296,"Manchester United","Marouane Fellaini-Bakkioui","Right Center Midfield",0.241,1107.6,48.838,40.143,4.876,0.813,0,38.355,1.788,0.081,0.245,1.706,0.975,18.202,7.313,0.813,1.706,2.113,7.07,1.788,3.088,2.275,1.788,58.508,0.822,0.571,16.69,67.79,38.1,25.51,21.9,0.309,0.131,"DM_CM",0.752
3297,"Newcastle United","Andros Townsend","Right Wing",0.734,1127.8,35.672,24.899,4.948,2.075,0.16,39.503,1.835,0.319,0.089,5.427,3.272,21.228,5.506,1.835,0.798,2.235,3.91,2.235,0.718,3.272,2.634,47.563,0.698,0.603,16.85,72.2,56.94,26.54,23.4,0.446,0.145,"AM_W",1
3300,"Southampton","Maya Yoshida","Left Center Back",0.546,1095.7,46.574,36.225,11.828,0.164,0,30.146,0.164,0.082,0.043,0.657,0.493,8.214,3.039,1.561,5.093,2.3,2.546,1.314,0.657,0.493,0.246,31.707,0.778,0.75,23.86,45.42,43.19,23.44,24.96,0.082,0.448,"CB",0.611
3301,"Guingamp","Nicolas Benezet","Left Midfield",0.803,1338.1,36.655,23.069,8.609,2.354,0.269,32.889,1.547,0.269,0.149,3.565,2.152,20.11,5.65,1.211,0.538,1.211,4.237,2.152,1.278,2.354,2.556,42.843,0.629,0.604,20.55,72.46,25.68,26.95,21.9,0.413,0.131,"AM_W",0.893
3302,"Málaga","Nordin Amrabat","Right Center Forward",0.297,1037.5,27.151,17.089,4.25,1.301,0.087,36.259,2.429,0,0.204,3.296,2.082,15.093,5.031,0.347,0.26,0.781,4.25,1.041,3.383,3.99,3.383,52.307,0.629,0.632,18.19,82.7,44.31,22.76,25.13,0.599,0.051,"FW",0.631
3302,"Watford","Nordin Amrabat","Left Midfield",0.252,541.8,32.061,22.094,5.98,0.664,0,39.038,1.163,0,0.058,3.156,2.326,17.941,5.648,1.495,0.332,1.661,4.153,0.997,2.824,4.817,3.655,53.656,0.689,0.737,18.84,78.23,35.26,24.88,25.3,0.538,0.087,"AM_W",0.744
3304,"AFC Bournemouth","Harry Arter","Left Center Midfield",0.588,1701.7,55.111,46.966,9.679,1.269,0,47.336,1.904,0.053,0.054,2.01,1.111,24.752,6.558,0.899,0.74,1.692,3.861,3.068,1.375,1.481,1.587,53.789,0.852,0.553,20.01,63.94,33.59,20.89,19.7,0.25,0.132,"DM_CM",0.803
3306,"Watford","Nathan Aké","Left Back",0.945,2010.1,40.52,27.536,5.283,0.313,0,20.372,0.761,0.045,0.082,0.537,0.313,13.522,3.537,1.075,5.015,3.268,4.567,3.537,1.388,0.582,0.716,24.223,0.68,0.583,18.95,53.4,12.3,29.98,11.14,0.215,0.363,"FB",0.946
3307,"Leicester City","Marc Albrighton","Left Midfield",0.81,2834.6,38.545,21.305,12.033,1.746,0.222,32.513,1.334,0.064,0.075,3.175,1.937,19.368,5.62,0.73,1.016,2.445,3.429,2.254,0.857,1.238,1.461,39.148,0.553,0.61,23.27,69.33,24.61,29.01,25.23,0.406,0.189,"AM_W",0.995
3308,"Tottenham Hotspur","Kieran Trippier","Right Back",0.826,482.3,66.243,47.023,13.622,0.933,0.187,43.291,0.373,0.187,0.122,1.306,0.373,12.875,6.904,1.12,4.292,2.239,5.971,3.172,0.56,0.187,1.12,45.903,0.71,0.286,20.75,67.02,70.87,29.99,9.07,0.386,0.217,"FB",1
3309,"Watford","Sebastian Prödl","Right Center Back",0.995,1864.5,25.969,19.163,8.351,0.097,0,13.612,0.579,0.097,0.057,0.048,0,6.034,1.593,1.11,5.165,1.545,3.524,1.448,1.11,0.048,0.097,17.618,0.738,0,26.01,40.71,51.31,22.29,13.25,0.053,0.492,"CB",1
3310,"Tottenham Hotspur","Tom Carroll","Left Defensive Midfield",0.598,570.8,56.92,46.198,9.618,1.261,0,43.991,0.788,0.158,0.033,1.104,0.631,25.385,4.888,0.946,0.946,3.311,5.203,2.996,1.419,1.734,1.419,51.559,0.812,0.571,20.07,65.56,42.62,23.4,22.21,0.296,0.147,"DM_CM",0.757
3311,"Manchester United","Daley Blind","Left Center Back",0.888,3245.8,61.417,49.522,17.884,0.749,0.028,41.897,0.111,0.028,0.003,0.471,0.36,15.001,4.492,1.858,4.159,2.024,4.631,2.523,0.915,0.305,0.305,44.475,0.806,0.765,24.8,46.2,22.12,23.95,15.58,0.085,0.429,"CB",0.888
3314,"Manchester United","Phil Jones","Right Center Back",0.914,559.3,51.657,43.933,9.495,0,0,35.082,0.161,0,0.008,0.161,0,9.334,4.345,1.126,4.828,1.287,2.575,1.609,0.644,0.161,0.322,37.013,0.85,0,21.24,45.9,57.57,21.46,14.12,0.066,0.399,"CB",0.922
3316,"West Ham United","James Tomkins","Right Back",0.506,2048.9,42.301,32.813,9.269,0.439,0,24.335,0.351,0,0.022,0.395,0.22,11.904,3.426,0.922,5.667,2.152,4.085,2.943,0.791,0.307,0.22,25.961,0.776,0.556,21.78,46.88,61.51,25.87,15.59,0.117,0.44,"FB",0.53
33178,"Lorient","Benjamin Moukandjo Bilé","Right Center Forward",0.345,2303.1,27.198,19.304,3.83,0.782,0.078,27.862,2.227,0.508,0.422,2.618,1.368,14.419,3.165,0.352,0.547,0.938,5.783,0.664,1.25,2.657,3.712,54.278,0.71,0.522,17.8,78.69,39.77,21.31,23.09,0.499,0.043,"FW",0.87
3318,"Manchester United","Marcus Rashford","Center Forward",0.954,876.8,21.453,15.91,1.026,0.513,0.308,25.765,1.642,0.513,0.185,3.695,1.334,13.139,2.874,0.308,0.924,1.026,3.695,1.026,0.513,2.874,3.182,49.168,0.742,0.361,12.79,85.14,39.69,22.59,24.86,0.614,0.029,"FW",0.954
3319,"Nantes","Yacine Bammou","Center Attacking Midfield",0.764,1606.5,38.992,28.179,5.21,0.784,0.056,33.445,2.409,0.224,0.166,1.569,0.784,23.697,4.482,0.728,1.008,1.625,6.218,1.232,2.689,2.073,2.689,58.095,0.723,0.5,17.13,73.99,41.74,22.93,21.78,0.39,0.068,"AM_W",0.829
3321,"Sunderland","Patrick van Aanholt","Left Back",0.844,3114.7,40.945,30.167,7.05,0.751,0.116,28.173,1.329,0.116,0.069,1.907,1.185,12.772,5.317,1.503,2.08,1.994,2.976,2.369,0.52,0.78,0.954,27.566,0.737,0.621,20.4,58.29,14.98,30.27,13.43,0.279,0.312,"FB",0.975
3322,"Guingamp","Jonas Lössl","Goalkeeper",1,3472.6,28.898,15.861,22.522,0,0,11.222,0,0,0,0.026,0.026,0.052,5.417,0.026,0,0.026,0,0,0,0,0.026,7.646,0.549,1,53.12,9.48,40.34,6.97,8.77,0,0.99,"GK",1
3324,"Villarreal","Eric Bertrand Bailly","Right Center Back",0.77,2127.6,35.448,27.495,8.206,0.127,0,24.83,0.169,0,0.017,0.592,0.465,7.952,4.061,1.946,5.414,1.65,3.426,2.157,1.523,0.381,0.338,23.688,0.776,0.786,22.66,39.37,51.46,20.67,17.83,0.038,0.531,"CB",0.821
3325,"Stoke City","Marko Arnautović","Left Wing",0.916,2900.7,36.022,27.769,4.282,1.365,0.186,37.294,2.234,0.341,0.344,4.158,2.389,15.203,4.809,0.993,0.527,1.272,2.451,1.8,1.52,1.582,2.451,46.509,0.771,0.575,17.45,72.9,18.5,26.44,16.23,0.463,0.132,"AM_W",0.974
3328,"Southampton","James Ward-Prowse","Right Center Midfield",0.275,1655.8,43.865,33.429,10.925,1.468,0.217,29.352,1.576,0.109,0.123,0.761,0.544,16.578,5.707,0.544,1.794,2.066,2.663,0.87,1.576,1.141,0.924,36.092,0.762,0.714,21.84,65.04,44.54,25.18,20.95,0.279,0.17,"DM_CM",0.609
3329,"Southampton","Cédric Ricardo Alves Soares","Right Back",0.755,2047.4,50.772,33.892,12.528,1.011,0.088,35.123,0.44,0,0.013,1.626,1.231,15.429,5.011,0.923,3.209,2.769,4.748,3.033,1.011,1.143,0.659,36.661,0.668,0.757,21.53,62.57,70.13,30.53,9.4,0.327,0.249,"FB",0.994
33311,"Lazio","Ogenyi Eddy Onazi","Right Defensive Midfield",0.415,1222.6,50.719,40.855,9.128,0.663,0.074,39.309,0.883,0.074,0.05,1.251,0.81,25.249,6.625,1.399,1.619,2.061,3.313,2.061,1.472,0.883,1.251,45.64,0.806,0.647,19.7,57.99,48.86,21.13,18.61,0.161,0.194,"DM_CM",0.987
3333,"Manchester United","David de Gea Quintana","Goalkeeper",1,3198.2,26.903,16.772,19.417,0,0,11.453,0,0,0,0,0,0.028,3.743,0,0.028,0,0.028,0,0,0,0,11.679,0.623,0,48.59,7.54,40.71,5.32,7.41,0,0.996,"GK",1
3337,"Sunderland","Jermain Defoe","Center Forward",0.725,2673.2,14.78,10.74,1.414,0.606,0.034,17.709,2.963,0.505,0.445,1.448,0.673,11.716,2.761,0.168,0.034,1.044,3.434,0.741,0.64,1.178,1.818,43.802,0.727,0.465,16.04,80.38,36.87,21.65,19.66,0.545,0.038,"FW",0.909
3339,"Chelsea","Asmir Begović","Goalkeeper",1,1476.7,24.988,13.774,17.674,0,0,10.605,0,0,0,0,0,0.366,3.352,0,0,0,0,0,0,0,0,9.142,0.551,0,49.07,9.57,40.11,6.01,7.87,0,0.996,"GK",1
3340,"Swansea City","Kyle Naughton","Right Back",0.909,1935.6,64.536,50.309,9.16,0.744,0.139,43.706,0.418,0,0.019,1.023,0.511,13.53,4.324,0.883,3.069,1.72,4.138,2.232,1.116,0.883,0.837,48.495,0.78,0.5,19.63,59.77,65.94,25.95,16.53,0.223,0.224,"FB",0.968
3341,"AFC Bournemouth","Steve Cook","Left Center Back",0.809,3347.6,44.119,35.274,13.308,0.108,0,28.982,0.699,0.108,0.063,0.027,0,5.081,3.549,1.613,6.802,1.667,2.85,1.075,0.538,0.134,0.108,32.639,0.8,0,26.07,39.14,31.81,19.92,17.42,0.033,0.557,"CB",1
3343,"AFC Bournemouth","Dan Gosling","Right Center Midfield",0.517,2569.5,43.082,36.042,4.869,0.981,0.035,35.832,1.401,0.105,0.108,2.067,1.191,22.627,4.869,0.911,1.016,2.487,4.378,2.627,1.611,1.926,1.926,44.553,0.837,0.576,17.14,63.14,41.24,23.24,20.5,0.248,0.159,"DM_CM",0.989
3344,"AFC Bournemouth","Andrew Surman","Center Defensive Midfield",0.353,3591.6,57.861,49.366,12.204,1.052,0.075,38.691,0.401,0,0.019,0.652,0.426,13.507,5.463,1.403,2.055,1.629,3.032,1.253,0.802,0.601,0.626,45.657,0.853,0.654,21.59,56.39,39.7,20.94,19.45,0.13,0.218,"DM_CM",1
3345,"AFC Bournemouth","Charlie Daniels","Left Back",1,3444,58.51,46.123,8.937,0.81,0.131,40.897,0.601,0.078,0.077,1.751,1.228,11.158,4.939,0.627,2.247,1.411,3.057,2.091,0.287,1.15,0.941,43.484,0.788,0.701,19.32,59.58,10.48,28.74,9.42,0.269,0.271,"FB",1
3346,"AFC Bournemouth","Joshua King","Center Forward",0.448,1976.3,20.811,15.392,1.23,0.956,0.091,27.323,2.55,0.273,0.266,4.691,2.596,27.005,4.736,0.455,0.865,1.275,4.873,1.503,1.639,3.461,4.554,50.912,0.74,0.553,13.67,79.66,43.25,23.29,22.24,0.506,0.052,"FW",0.884
3347,"Swansea City","André Ayew Pelé","Right Wing",0.437,3019.3,32.73,26.291,2.951,0.507,0.06,31.21,2.057,0.358,0.226,2.474,1.222,17.855,3.398,0.477,0.477,1.997,4.889,1.878,1.133,2.176,1.908,50.794,0.803,0.494,15.57,71.85,49.35,23.42,21.52,0.356,0.088,"AM_W",0.67
3348,"Guingamp","Younousse Sankharé","Left Defensive Midfield",0.745,3085.3,39.906,30.338,6.563,0.35,0.058,33.459,0.875,0.175,0.078,1.984,1.225,21.966,6.651,1.371,1.254,2.188,3.938,2.742,1.575,1.284,0.788,35.472,0.76,0.618,19.8,55.67,34.64,20.79,18.3,0.117,0.215,"DM_CM",0.934
